date,open,close,high,low,volume,amount
2024-05-27,1824.17,1830.96,1832.82,1802.77,136433219.0,190361238785.22
2024-05-28,1824.09,1806.25,1827.74,1805.65,134487619.0,190307684090.85
2024-05-29,1808.49,1811.07,1832.71,1804.11,131865613.0,185223719925.55
2024-05-30,1810.66,1813.15,1820.29,1805.35,129004866.0,179770180694.8
2024-05-31,1812.61,1805.11,1831.71,1805.11,140767251.0,198011043280.18
2024-06-03,1806.41,1819.46,1823.51,1800.2,151953408.0,215819689649.34
2024-06-04,1816.37,1843.59,1848.56,1815.07,148829486.0,201924036762.96
2024-06-05,1840.08,1833.55,1858.69,1833.55,135998891.0,182175291942.29
2024-06-06,1840.25,1820.45,1845.55,1815.28,172431872.0,216374277837.57
2024-06-07,1812.46,1781.07,1820.74,1764.84,133117037.0,182415895155.26
2024-06-11,1766.92,1787.3,1791.0,1761.58,122648145.0,168041545947.02
2024-06-12,1779.32,1779.42,1789.41,1778.13,126999546.0,174965478553.42
2024-06-13,1786.11,1777.79,1799.09,1776.08,128656665.0,190676046761.68
2024-06-14,1777.28,1791.36,1792.8,1758.89,129081811.0,212608001039.07
2024-06-17,1780.94,1806.19,1811.0,1780.51,121762035.0,190652324806.29
2024-06-18,1805.16,1811.36,1822.11,1802.63,135486712.0,200164039136.69
2024-06-19,1816.06,1788.5,1816.06,1788.17,139592578.0,200310056000.59
2024-06-20,1787.24,1762.7,1793.71,1761.65,140965490.0,196278868315.09
2024-06-21,1756.67,1755.88,1762.43,1742.47,112781933.0,161582496715.98
2024-06-24,1745.93,1731.51,1755.52,1729.1,132205531.0,174328989205.01
2024-06-25,1724.64,1700.02,1729.22,1691.02,120861142.0,164448686887.62
2024-06-26,1700.95,1730.64,1733.79,1696.12,134782740.0,177948029873.4
2024-06-27,1719.78,1703.2,1721.0,1702.24,131177952.0,176839066808.63
2024-06-28,1696.94,1683.43,1720.95,1680.42,137729548.0,189088172439.43
2024-07-01,1679.66,1682.69,1689.54,1652.01,122445458.0,169887408797.05
2024-07-02,1677.67,1665.04,1683.85,1660.32,133822623.0,172148618174.73
2024-07-03,1664.99,1660.12,1675.65,1648.24,133000449.0,157967254874.41
2024-07-04,1666.39,1647.22,1674.75,1647.22,128235715.0,152773081209.11
2024-07-05,1648.74,1655.59,1662.32,1631.89,121922544.0,143931833928.72
2024-07-08,1651.64,1628.76,1652.19,1624.55,121049258.0,142750502024.49
2024-07-09,1625.52,1652.12,1660.33,1614.61,141129351.0,181888476705.64
2024-07-10,1642.86,1651.11,1668.09,1641.84,127813014.0,168987766683.15
2024-07-11,1673.54,1685.12,1694.78,1658.96,151461806.0,199778369266.39
2024-07-12,1680.14,1683.63,1692.89,1672.67,127441227.0,173438350523.82
2024-07-15,1674.89,1673.01,1679.88,1665.34,114052903.0,147985324118.61
2024-07-16,1671.92,1696.34,1697.14,1671.31,112190412.0,163205781937.65
2024-07-17,1691.95,1696.45,1707.61,1684.94,119066052.0,166559939236.06
2024-07-18,1680.34,1717.71,1718.82,1678.56,123457650.0,176205065367.14
2024-07-19,1706.84,1725.49,1731.13,1706.58,113026651.0,163355640358.29
2024-07-22,1729.28,1723.91,1735.6,1713.37,116787610.0,159542178380.54
2024-07-23,1721.93,1671.44,1722.08,1671.44,129263374.0,166046388177.11
2024-07-24,1666.62,1650.91,1682.96,1645.75,125667975.0,160536829418.38
2024-07-25,1641.68,1644.45,1658.13,1638.54,113241183.0,149054765076.9
2024-07-26,1649.34,1659.53,1670.21,1646.63,120675009.0,152761314911.35
2024-07-29,1653.39,1635.67,1653.39,1634.51,125779956.0,157247434261.7
2024-07-30,1629.18,1630.95,1637.21,1621.94,127732992.0,155469912838.63
2024-07-31,1623.04,1688.14,1689.49,1623.04,176722511.0,223936183270.97
2024-08-01,1690.22,1665.97,1694.59,1663.08,152988021.0,199016642516.1
2024-08-02,1649.84,1638.3,1671.36,1635.44,152571434.0,192044651251.68
2024-08-05,1621.19,1607.29,1656.09,1607.24,160975517.0,191997161477.8
2024-08-06,1628.12,1627.36,1638.48,1612.0,135072729.0,156066993970.65
2024-08-07,1624.06,1620.33,1632.64,1618.39,127274048.0,149033939565.33
2024-08-08,1611.26,1611.51,1628.66,1598.68,140737680.0,155754578548.73
2024-08-09,1621.84,1595.64,1628.53,1595.64,125398160.0,138758650335.2
2024-08-12,1596.41,1592.39,1601.85,1589.09,124201843.0,129209225981.97
2024-08-13,1592.04,1607.19,1607.26,1587.52,112275494.0,121896298110.49
2024-08-14,1606.44,1584.33,1606.44,1584.33,123258597.0,129270008177.74
2024-08-15,1581.15,1592.71,1608.95,1581.05,161888002.0,159307585767.5
2024-08-16,1594.51,1591.46,1603.43,1587.41,172590183.0,175681165209.23
2024-08-19,1589.21,1589.29,1608.27,1588.22,163609101.0,167349091112.14
2024-08-20,1590.17,1567.97,1591.88,1565.43,163251088.0,156885838488.97
2024-08-21,1561.24,1558.51,1572.47,1556.93,146118100.0,148705212662.73
2024-08-22,1559.68,1546.63,1563.37,1544.91,149584982.0,154461678774.93
2024-08-23,1540.52,1546.9,1555.01,1537.78,140019731.0,144714752549.85
2024-08-26,1550.04,1545.31,1557.91,1540.52,136719345.0,149063972295.51
2024-08-27,1537.81,1530.74,1541.93,1526.61,133754749.0,139798364281.85
2024-08-28,1526.67,1531.45,1534.54,1522.48,123543084.0,129238024067.52
2024-08-29,1512.37,1541.4,1551.54,1512.17,143849682.0,165397084148.48
2024-08-30,1543.89,1580.46,1601.16,1543.89,201726850.0,227965941296.15
2024-09-02,1577.44,1536.95,1581.87,1536.53,161414596.0,176805148990.88
2024-09-03,1533.57,1556.32,1561.86,1533.46,138750336.0,148965411939.37
2024-09-04,1541.9,1554.64,1569.89,1540.17,137451388.0,154054140994.8
2024-09-05,1554.88,1564.72,1576.03,1554.88,137123466.0,147944472987.59
2024-09-06,1564.33,1538.07,1566.57,1537.38,139270896.0,146294611331.0
2024-09-09,1528.65,1539.04,1547.73,1526.24,117873664.0,123532845625.61
2024-09-10,1540.21,1539.98,1551.61,1522.88,126680539.0,135542269130.25
2024-09-11,1539.85,1558.33,1563.09,1535.62,112826588.0,126571388990.55
2024-09-12,1566.4,1551.81,1577.17,1551.03,125330161.0,136809185695.94
2024-09-13,1552.28,1535.17,1556.66,1535.17,125952971.0,133804834411.45
2024-09-18,1533.38,1533.47,1540.08,1522.54,114234684.0,113051133240.41
2024-09-19,1543.32,1546.47,1565.21,1520.72,133867092.0,144147765894.22
2024-09-20,1546.77,1536.6,1546.77,1525.68,130056811.0,138633349858.78
2024-09-23,1538.05,1530.51,1548.41,1528.94,122125585.0,135566383542.03
2024-09-24,1545.9,1615.32,1616.07,1532.52,195898358.0,230005047672.22
2024-09-25,1652.83,1641.54,1679.64,1639.68,237541061.0,277723518232.64
2024-09-26,1638.53,1714.14,1716.01,1625.66,226173043.0,270723822069.01
2024-09-27,1751.33,1885.49,1919.79,1751.33,331881713.0,439464381908.36
2024-09-30,1994.26,2175.09,2182.39,1966.34,478321402.0,674726242592.41
2024-10-08,2576.22,2550.28,2576.22,2336.44,568395219.0,968726100927.75
2024-10-09,2426.75,2280.1,2514.29,2278.82,517017791.0,925417599971.55
2024-10-10,2291.22,2212.91,2327.6,2181.08,370748055.0,633252194753.51
2024-10-11,2173.71,2100.87,2191.4,2066.58,308048402.0,489125606540.68
2024-10-14,2119.39,2155.4,2163.27,2062.45,304822028.0,501816953455.55
2024-10-15,2139.65,2085.99,2175.95,2085.82,340562162.0,580661564558.7
2024-10-16,2037.74,2039.95,2081.32,2026.52,279261270.0,467443391572.96
2024-10-17,2057.96,2033.48,2081.09,2031.99,311792011.0,525535954092.35
2024-10-18,2027.65,2195.1,2273.0,2027.65,394063786.0,723220587287.39
2024-10-21,2211.39,2210.34,2266.6,2182.23,422190731.0,779790361613.31
2024-10-22,2205.4,2216.99,2226.93,2180.0,393491044.0,681283421534.36
2024-10-23,2202.82,2205.3,2252.52,2186.18,364039646.0,636530072404.59
2024-10-24,2187.24,2175.1,2203.02,2168.24,281830987.0,498240139457.89
2024-10-25,2190.39,2238.9,2277.17,2180.22,322255605.0,583754159547.79
2024-10-28,2228.08,2229.12,2236.47,2198.89,346139425.0,575603204265.11
2024-10-29,2231.82,2177.31,2239.26,2175.81,371919397.0,631639273936.83
2024-10-30,2156.28,2151.51,2179.94,2127.63,327522148.0,556470811530.25
2024-10-31,2145.66,2164.46,2204.86,2130.27,371664787.0,648857390676.51
2024-11-01,2149.94,2123.74,2166.52,2120.73,372803871.0,600618206725.83
2024-11-04,2122.98,2185.98,2187.38,2122.98,254734109.0,432571054067.64
2024-11-05,2184.9,2289.84,2301.99,2172.52,350837107.0,638795092728.26
2024-11-06,2290.67,2265.83,2360.88,2247.04,403030177.0,728928556603.8
2024-11-07,2244.96,2350.76,2350.76,2240.25,405904223.0,678138690615.92
2024-11-08,2396.87,2321.59,2402.38,2317.51,413769211.0,747609087707.33
2024-11-11,2298.62,2392.44,2393.58,2296.32,377529598.0,706763481556.26
2024-11-12,2416.21,2390.8,2448.2,2362.57,378754158.0,707260634033.2
2024-11-13,2367.16,2417.25,2427.16,2345.06,299809058.0,561278092963.55
2024-11-14,2411.29,2334.96,2419.69,2331.68,270788688.0,494484895739.92
2024-11-15,2318.94,2243.62,2338.56,2243.62,289330900.0,518610190540.13
2024-11-18,2244.32,2190.95,2254.92,2173.18,283518400.0,466115253935.41
2024-11-19,2200.13,2256.61,2261.59,2173.45,244199501.0,409157860094.36
2024-11-20,2242.6,2267.85,2283.75,2239.77,288681253.0,465811764066.41
2024-11-21,2254.27,2265.87,2281.16,2248.38,282320627.0,463565223384.54
2024-11-22,2257.95,2175.57,2269.27,2175.57,301571728.0,489001762887.32
2024-11-25,2184.1,2175.18,2193.68,2140.48,251575908.0,398471227575.64
2024-11-26,2163.37,2150.1,2187.12,2148.14,233179805.0,360457121013.08
2024-11-27,2136.71,2208.78,2209.16,2119.54,258006971.0,401330159441.23
2024-11-28,2204.49,2169.8,2206.85,2165.53,276399803.0,419813252334.75
2024-11-29,2162.52,2224.0,2264.68,2162.52,302880301.0,501365261418.35
2024-12-02,2212.36,2255.5,2261.14,2210.86,311350090.0,505969429383.02
2024-12-03,2252.75,2245.5,2261.39,2224.69,306481107.0,482235795863.47
